timestamp,command,Up,Down,Right,Left,Select,Start,Y,B,X,A,L,R
1746310650.3401835,"^,>,punch1,punch2",True,False,True,False,False,False,False,False,True,True,False,False
1746310650.3581874,"^,>,punch1,punch2",True,False,True,False,False,False,False,False,True,True,False,False
1746310650.376187,"^,>,punch1,punch2",True,False,True,False,False,False,False,False,True,True,False,False
1746310650.3941867,"^,>,punch1,punch2",True,False,True,False,False,False,False,False,True,True,False,False
1746310650.412186,"^,>,punch1,punch2",True,False,True,False,False,False,False,False,True,True,False,False
1746310650.4301789,"^,>,punch1,punch2",True,False,True,False,False,False,False,False,True,True,False,False
1746310650.4481778,"^,>,punch1",True,False,True,False,False,False,False,False,False,True,False,False
1746310650.466182,"^,>,punch1",True,False,True,False,False,False,False,False,False,True,False,False
1746310650.4841783,"^,>,punch1",True,False,True,False,False,False,False,False,False,True,False,False
1746310650.5021837,"^,>",True,False,True,False,False,False,False,False,False,False,False,False
1746310650.5201812,"^,>",True,False,True,False,False,False,False,False,False,False,False,False
1746310650.5381808,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310650.7901814,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.808184,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.8261878,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.8441856,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.8621829,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.8801842,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.8981793,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.9161844,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.9341805,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.9521832,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.9701853,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310650.988184,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310651.1501818,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.1681788,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.186193,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.2041829,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.2221818,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.2401793,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.2581797,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.2761817,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.2941816,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.312206,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.3302026,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.3481867,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.3661833,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.384188,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.402182,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.4201822,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.438185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.4562051,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.474207,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.4922056,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.5101862,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.528185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.5461798,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.56418,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.582189,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.6001816,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.618206,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.6361916,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.6542113,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.6721888,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.690184,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.7081797,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.726206,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.744207,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.7621844,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.7801845,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.7981846,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.8161843,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.834185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.852183,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310651.8701816,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310651.8881843,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310651.906185,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310651.9241805,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310651.942184,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310651.960184,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310651.9781833,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310651.9961786,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.4462032,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.4641824,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.4821815,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.500191,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.5181794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.5361812,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.5541885,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.5721796,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.5901804,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.6081812,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.6261823,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.6441855,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.6621876,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310652.6802075,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310652.6981835,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310652.716206,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310652.7341847,"v,>",False,True,True,False,False,False,False,False,False,False,False,False
1746310652.7522347,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.7701864,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.7882104,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.8062084,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.8241792,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.8421867,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.8602068,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.8781805,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.8961852,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.914185,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.9321804,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310652.950179,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310653.1671824,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.1851816,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.2032075,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.2212083,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.2391844,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.2571836,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.2752054,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.2932055,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.3111825,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.3651793,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.3831816,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.4012034,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.4191897,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.4372113,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.4551823,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.4732058,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.5092058,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.5272095,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.5452056,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.5631795,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.5811803,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.599186,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.6171844,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.63518,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.6531894,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.6712115,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.689181,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.7251809,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.7431805,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.7611806,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.7791812,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.7971797,">,<",False,False,True,True,False,False,False,False,False,False,False,False
1746310653.8152075,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.833185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.8701818,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.888181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.9061835,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.9241817,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.9421802,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.960183,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310653.9781806,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310653.9961815,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.0141828,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.032181,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.0501864,">,<",False,False,True,True,False,False,False,False,False,False,False,False
1746310654.068182,">,<",False,False,True,True,False,False,False,False,False,False,False,False
1746310654.0861828,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.1041882,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.1221836,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.1401896,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.1581807,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.1761794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.194183,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310654.212185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.230189,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.2481823,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.2661858,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.2841854,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.3021903,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.320186,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.3381832,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.35618,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.3741992,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.392181,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.4101868,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.428185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.446188,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.4641843,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.4821842,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.50018,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.518181,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.5361838,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.55421,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.5721788,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.5902057,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.6081803,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.6262062,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.6442063,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.6622052,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.6801884,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310654.698208,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.7161846,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.73419,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.752193,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.7701826,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.788214,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.8061798,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.824188,"^,punch2",True,False,False,False,False,False,False,False,True,False,False,False
1746310654.8421886,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310654.860206,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310655.3281827,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.3461814,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.3641803,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.382206,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.4002142,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.4181793,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.4361944,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.4541855,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.4721856,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.4901848,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.50819,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.5262058,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.544187,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.5622065,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.5802057,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.5982063,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.6161802,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.634208,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.652184,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.670183,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.6881804,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.7062037,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.724182,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310655.7961798,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.8141823,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.8321855,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.8501835,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.8681884,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.8861876,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.9041822,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.922181,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.9401846,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.9581876,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.9761784,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310655.9941845,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.0121849,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.0301878,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.0481842,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.0661836,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.0841825,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.102185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.1201985,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.1381824,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.1561782,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.1741807,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.1922038,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.2101822,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310656.3901818,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.408182,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.4261818,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.4441807,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.462181,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.4801838,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.4981856,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.516183,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310656.5341816,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.2361853,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.2541883,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.2721846,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.2901845,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.308182,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.3261793,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.34418,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.362203,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.3802023,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.3982036,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.4162056,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.4341795,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.4521804,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.4701858,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.4881804,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310657.5601826,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.5781837,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.596183,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.6141794,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.6321828,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.6501825,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.668194,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.6862128,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.7041824,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310657.7221851,punch2,False,False,False,False,False,False,False,False,True,False,False,False
1746310658.0462062,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.0641878,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.0821846,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.1001852,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.1181834,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.1361818,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.1541796,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.1722028,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.190179,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.208181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.2261794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.2441812,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.2621794,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.2801907,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.2981796,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.3161793,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.3341837,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.3521862,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.370181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.388207,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.406205,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.4242094,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.442179,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.460179,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.4782057,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.4961822,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.5141785,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.532181,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.5501876,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.568184,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.5862143,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310658.6042068,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310659.9721816,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310659.9901865,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.008188,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.0261867,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.0441835,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.062183,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.0801885,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.0981808,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.1161816,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.1341915,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.1521845,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.2601838,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310660.2781827,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310660.2961812,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310660.3141909,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.332191,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.3501844,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.3691866,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.3871922,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.4051788,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.4231818,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310660.4411862,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.2151806,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.2332056,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.2511835,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.2691903,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.2871845,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.3051846,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.323184,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.3411837,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310661.3591838,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.6401825,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.6581786,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.6761863,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.6942053,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.7121804,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.7301793,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.7481873,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310662.766179,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310663.0902033,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.1081877,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.1261847,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.144199,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.162184,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.18018,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.1981795,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.2161803,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.2341847,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.252185,>,False,False,True,False,False,False,False,False,False,False,False,False
1746310663.4682095,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.4861808,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.5041788,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.5222063,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.540203,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.5581782,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.5761826,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.5941875,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.77418,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.7921844,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.8101852,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.8281803,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.846181,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.8652024,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.8831832,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310663.9011943,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.0631886,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.0811872,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.099186,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.117183,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.1351914,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.1531887,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.1711886,^,True,False,False,False,False,False,False,False,False,False,False,False
1746310664.3881884,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.4061794,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.4241788,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.4421823,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.4601786,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.478186,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.4961867,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.514181,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.5321825,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.5501928,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.7121856,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.7301793,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.7481806,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.76618,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.784182,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.802205,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.8201802,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310664.838184,v,False,True,False,False,False,False,False,False,False,False,False,False
1746310665.109185,<,False,False,False,True,False,False,False,False,False,False,False,False
1746310665.127185,<,False,False,False,True,False,False,False,False,False,False,False,False
